lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff
80f60ba5-4fb,generation_89,e0b6cc71,0.06999999999999999,0.046666666666666655,0.15083995912988987,15,5.0,0.8448942079340872,0.7246494295246741,0.5156669936065319,0.3969476854105505,0.8830286545138964,0.26765032717403575,0,0,65,55,0,0
80f60ba5-4fb,generation_89,4e5f9013,0.22446682464454973,0.08988151658767769,0.14802446473899195,422,5.0,0.8448942079340872,0.7246494295246741,0.5156669936065319,0.3969476854105505,0.8830286545138964,0.26765032717403575,0,0,1701,1629,0,0
80f60ba5-4fb,generation_89,ecdc37ee,0.366036866359447,0.13023041474654376,0.14649438715606264,1085,5.0,0.8488403127625473,0.6312179388582828,0.5992890805756642,0.4427015614599076,0.868575564275323,0.101755395823795,0,0,4434,4295,0,0
80f60ba5-4fb,generation_89,3b155bdb,0.14796874999999998,0.06843749999999998,0.1460773622224852,32,5.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,30,35,89,1,0,0
80f60ba5-4fb,generation_89,69e5d89f,0.17977272727272725,0.07772727272727271,0.14413636566692306,22,6.0,0.6811966512240096,0.4483568849090329,0.4105239866868865,0.547952016405978,0.7252966139724993,0.5134970039661739,21,10,74,0,0,0
80f60ba5-4fb,generation_89,814bca3d,0.06607526881720428,0.045053763440860206,0.14251663169278528,31,6.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,30,22,80,0,0,0
80f60ba5-4fb,generation_90,9104a3b1,0.0720692883895131,0.04638576779026216,0.0,178,0.0,0.8626430299557166,0.5882011378766995,0.38941073797342696,0.5551808536993472,0.9313084041868787,0.1539157875827025,10,492,184,27,0,0
80f60ba5-4fb,generation_90,99d86ab0,0.11666666666666664,0.059999999999999984,0.04638576779026216,15,0.0,0.8093965638908283,0.9975460128206236,0.7681795048727418,0.08048134883295699,0.7864691551679321,0.49511940635670226,0,0,63,64,0,0
80f60ba5-4fb,generation_90,935c08e9,0.1472413793103448,0.06827586206896549,0.05319288389513108,29,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,27,12,132,0,0,0
80f60ba5-4fb,generation_90,bae46c98,0.0017647058823529373,0.027058823529411757,0.058220543286409215,17,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,16,6,79,0,0,0
80f60ba5-4fb,generation_90,9c93bd55,0.07937499999999999,0.04874999999999999,0.05043011334715985,40,0.0,0.8646160823699467,0.5414853925435038,0.4312217814579931,0.5780577917240257,0.9240818590675919,0.07096832190758212,36,32,134,5,0,0
80f60ba5-4fb,generation_90,b1b391fd,0.1469642857142857,0.06821428571428569,0.050094090677727875,28,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,26,32,84,3,0,0
80f60ba5-4fb,generation_90,fd5032a5,0.9499386350834923,1.2998792069972651,0.05311412318382084,206523,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,0,0,822873,823612,0,0
80f60ba5-4fb,generation_90,13fa1477,0.0775,0.048333333333333325,0.23122342087145573,30,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,27,31,97,0,0,0
80f60ba5-4fb,generation_90,150ee5df,0.13138149556400505,0.06326996197718629,0.20836215992919044,789,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,53,2158,954,20,0,0
80f60ba5-4fb,generation_90,c93355f4,0.36842639593908627,0.13076142131979693,0.19224080460118997,394,1.0,0.8291184383266879,0.8143819758394533,0.6837342927242029,0.2615914551464323,0.8275223597216276,0.29843740109024863,0,0,1530,1573,0,0
80f60ba5-4fb,generation_90,7ebd63b7,0.07666666666666666,0.04814814814814814,0.1860928662730507,27,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,26,18,118,0,0,0
80f60ba5-4fb,generation_90,fd5032a5,0.9499386350834923,1.2998792069972651,0.17355243735260498,206523,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,0,0,822873,823612,0,0
80f60ba5-4fb,generation_90,fd5032a5,0.9499386350834923,1.2998792069972651,0.26741300148966,206523,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,0,0,822873,823612,0,0
80f60ba5-4fb,generation_90,8296171b,0.21818181818181814,0.08848484848484846,0.34683347883639887,33,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,31,50,95,0,0,0
80f60ba5-4fb,generation_90,05a865e5,0.14937499999999998,0.06874999999999998,0.3283800052398596,40,1.0,0.8626430299557166,0.5882011378766995,0.38941073797342696,0.5551808536993472,0.9313084041868787,0.1539157875827025,38,17,177,5,0,0
80f60ba5-4fb,generation_90,02f72835,0.36704174228675135,0.13045372050816695,0.3110713382238689,551,1.0,0.8448942079340872,0.7246494295246741,0.5156669936065319,0.3969476854105505,0.8830286545138964,0.26765032717403575,0,0,2157,2199,0,0
80f60ba5-4fb,generation_90,1cb3f1fb,0.3067115410184816,0.1133433054115144,0.2997827371166375,25070,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,496,68471,30911,831,0,0
80f60ba5-4fb,generation_90,d1803a24,-0.0023076923076923127,0.026153846153846146,0.2888157117222185,13,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,13,4,49,0,0,0
80f60ba5-4fb,generation_90,47124b56,0.2946705710102489,0.10992679355783308,0.27422338585730893,683,2.0,0.8093965638908283,0.9975460128206236,0.7681795048727418,0.08048134883295699,0.7864691551679321,0.49511940635670226,1,0,2449,2728,0,0
80f60ba5-4fb,generation_90,89185c1e,0.2974657534246575,0.11054794520547943,0.2655761967889155,365,2.0,0.8448942079340872,0.7246494295246741,0.5156669936065319,0.3969476854105505,0.8830286545138964,0.26765032717403575,0,0,1381,1458,0,0
80f60ba5-4fb,generation_90,99f5fc15,0.393125,0.13624999999999998,0.2578247842097437,40,2.0,0.8093965638908283,0.9975460128206236,0.7681795048727418,0.08048134883295699,0.7864691551679321,0.49511940635670226,0,0,8,117,0,0
80f60ba5-4fb,generation_90,178f9627,0.008181818181818179,0.028484848484848477,0.2520355087711844,33,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,31,25,158,0,0,0
80f60ba5-4fb,generation_90,6a9ed7c2,0.29459090909090907,0.10990909090909089,0.24187411512180554,550,2.0,0.8271453859124578,0.8610977211726489,0.6419232492396368,0.23871451712175373,0.8347489048409142,0.381384866765369,0,0,2087,2175,0,0
80f60ba5-4fb,generation_90,21745637,0.012656249999999997,0.02947916666666666,0.23613650537342662,96,3.0,0.8626430299557166,0.5882011378766995,0.38941073797342696,0.5551808536993472,0.9313084041868787,0.1539157875827025,9,267,99,8,0,0
80f60ba5-4fb,generation_90,d047003d,0.3060941475826972,0.11320610687022899,0.22752578292731163,393,3.0,0.8271453859124578,0.8610977211726489,0.6419232492396368,0.23871451712175373,0.8347489048409142,0.381384866765369,0,0,1512,1551,0,0
80f60ba5-4fb,generation_90,262d3370,0.21988636363636363,0.08886363636363634,0.22295299588502832,44,3.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,40,16,184,0,0,0
80f60ba5-4fb,generation_90,94fb2a33,0.1469642857142857,0.06821428571428569,0.21779571282651325,28,3.0,0.8626430299557166,0.5882011378766995,0.38941073797342696,0.5551808536993472,0.9313084041868787,0.1539157875827025,25,14,107,6,0,0
80f60ba5-4fb,generation_90,bdede317,0.31051724137931036,0.11344827586206896,0.2122556599705048,58,3.0,0.8093965638908283,0.9975460128206236,0.7681795048727418,0.08048134883295699,0.7864691551679321,0.49511940635670226,0,0,206,232,0,0
80f60ba5-4fb,generation_90,922ab252,0.0024999999999999953,0.027222222222222214,0.20872682482377497,18,3.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,18,6,40,0,0,0
80f60ba5-4fb,generation_90,3f2ba744,0.07875,0.0486111111111111,0.2024680454237214,36,3.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,33,41,184,0,0,0
80f60ba5-4fb,generation_90,308a17e9,0.22137096774193546,0.08919354838709674,0.1973394809466344,62,3.0,0.8626430299557166,0.5882011378766995,0.38941073797342696,0.5551808536993472,0.9313084041868787,0.1539157875827025,52,28,183,21,0,0
80f60ba5-4fb,generation_90,efa9474d,0.24832435810496362,0.09666467217147337,0.19385090247697187,25069,4.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,499,68345,31470,833,0,0
80f60ba5-4fb,generation_90,ca14194e,0.24190476190476184,0.0952380952380952,0.19081383277992509,35,4.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,31,13,115,0,0,0
80f60ba5-4fb,generation_90,7c21e880,0.005999999999999995,0.02799999999999999,0.18791759830896054,25,4.0,0.8626430299557166,0.5882011378766995,0.38941073797342696,0.5551808536993472,0.9313084041868787,0.1539157875827025,24,15,115,2,0,0
80f60ba5-4fb,generation_90,9cb96ece,0.07634615384615384,0.048076923076923066,0.18321413953516758,26,4.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,24,21,102,0,0,0
80f60ba5-4fb,generation_90,b4aed9c1,0.22105263157894733,0.08912280701754383,0.17935307620778915,57,4.0,0.8271453859124578,0.8610977211726489,0.6419232492396368,0.23871451712175373,0.8347489048409142,0.381384866765369,0,0,213,174,0,0
80f60ba5-4fb,generation_90,d48bf7d4,0.075625,0.047916666666666656,0.17684667984139346,24,4.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,22,14,64,1,0,0
80f60ba5-4fb,generation_90,82c722de,0.21999999999999997,0.08888888888888886,0.17336208489072516,45,4.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,40,62,248,1,0,0
80f60ba5-4fb,generation_90,fd5032a5,0.9499386350834923,1.2998792069972651,0.17113910604857158,206523,5.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,0,0,822873,823612,0,0
80f60ba5-4fb,generation_90,7ab0bcca,0.05833333333333332,0.04333333333333333,0.2000811599190509,15,5.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,15,8,49,0,0,0
80f60ba5-4fb,generation_90,d3a7d827,0.36664473684210525,0.13036549707602338,0.19616246425440798,684,5.0,0.8271453859124578,0.8610977211726489,0.6419232492396368,0.23871451712175373,0.8347489048409142,0.381384866765369,0,0,2872,2437,0,0
80f60ba5-4fb,generation_90,2cf3581b,0.0009374999999999956,0.026874999999999993,0.1945576601768864,16,5.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,16,4,44,0,0,0
80f60ba5-4fb,generation_90,bdde4521,0.36339686435980684,0.23035537255523003,0.19056521588696052,219,5.0,0.8448942079340872,0.7246494295246741,0.5156669936065319,0.3969476854105505,0.8830286545138964,0.26765032717403575,0,0,798,835,0,0
80f60ba5-4fb,generation_90,b267c47e,0.003749999999999993,0.02749999999999999,0.19149056836761796,20,5.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,20,18,59,0,0,0
80f60ba5-4fb,generation_90,8d03dc10,0.1898345588235294,0.07996323529411764,0.18776350999562663,1360,6.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,83,3672,1713,35,0,0
80f60ba5-4fb,generation_90,17bc0810,0.1775,0.0772222222222222,0.1853679483355931,18,6.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,18,12,63,0,0,0
80f60ba5-4fb,generation_91,fed01b12,0.18999205901037622,0.07999823533563916,0.0,28334,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,524,77660,34731,879,0,0
80f60ba5-4fb,generation_91,0eb59b96,0.3065238095238095,0.11330158730158728,0.07999823533563916,1575,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,225,4154,1953,50,0,0
80f60ba5-4fb,generation_91,79cbed70,0.00428571428571428,0.02761904761904761,0.09664991131861322,21,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,20,12,55,0,0,0
80f60ba5-4fb,generation_91,0770610a,0.14477272727272725,0.0677272727272727,0.07363962341875802,22,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,21,8,98,0,0,0
80f60ba5-4fb,generation_91,64c6c261,0.2916417910447761,0.10925373134328357,0.07216153574588668,67,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,59,40,248,1,0,0
80f60ba5-4fb,generation_91,90e6f788,0.3651114744351962,0.13002477209671023,0.07957997486536607,10092,0.0,0.853768618944902,0.6564252837006869,0.4525388657899794,0.47606426955494885,0.9071685293503875,0.2107830573783691,1068,26443,11298,2030,0,0
80f60ba5-4fb,generation_91,fd5032a5,0.9499445536817365,1.2998910441937535,0.08798744107059009,206523,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,0,0,822873,823612,0,0
80f60ba5-4fb,generation_91,51b05c1a,0.00428571428571428,0.02761904761904761,0.261116527231042,21,0.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,20,25,63,0,0,0
80f60ba5-4fb,generation_91,0a0b24a8,0.13149088541666665,0.06329427083333332,0.2319293422795427,1280,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,46,3456,1610,45,0,0
80f60ba5-4fb,generation_91,ef675dd7,0.07093971631205673,0.04613475177304964,0.21319211211885278,94,1.0,0.854755145152017,0.633067411034089,0.4734443875322625,0.4875027385672881,0.9035552567907441,0.16930932454080894,18,243,104,19,0,0
80f60ba5-4fb,generation_91,4a228e15,0.21907894736842104,0.08868421052631575,0.19648637608427247,38,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,34,30,111,0,0,0
80f60ba5-4fb,generation_91,c012d14c,0.29465116279069764,0.10992248062015501,0.18668617921536731,645,1.0,0.8448942079340872,0.7246494295246741,0.5156669936065319,0.3969476854105505,0.8830286545138964,0.26765032717403575,0,0,3585,1920,0,0
80f60ba5-4fb,generation_91,d9cbb164,0.07838235294117646,0.04852941176470587,0.18028920433243292,34,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,32,30,92,0,0,0
80f60ba5-4fb,generation_91,56a8f8b8,0.2949777029035774,0.10999504508968387,0.170153835673377,10091,1.0,0.854755145152017,0.633067411034089,0.4734443875322625,0.4875027385672881,0.9035552567907441,0.16930932454080894,1114,26340,12099,2001,0,0
80f60ba5-4fb,generation_91,76db0db0,0.07696428571428571,0.0482142857142857,0.1658567792031132,28,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,26,10,133,0,0,0
80f60ba5-4fb,generation_91,81a6ebbb,0.28964285714285715,0.1088095238095238,0.15801394630385804,42,1.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,38,55,163,0,0,0
80f60ba5-4fb,generation_91,9e68cf92,0.07265562248995983,0.0465160642570281,0.15493866989796218,332,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,19,889,418,10,0,0
80f60ba5-4fb,generation_91,971b4777,0.01228915662650602,0.029397590361445774,0.14856086956614253,83,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,25,209,107,0,0,0
80f60ba5-4fb,generation_91,90cfd744,0.07634615384615384,0.048076923076923066,0.14194068738810384,26,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,25,35,77,0,0,0
80f60ba5-4fb,generation_91,3bd4717c,0.2152173913043478,0.0878260869565217,0.13700048926646272,23,2.0,0.854755145152017,0.633067411034089,0.4734443875322625,0.4875027385672881,0.9035552567907441,0.16930932454080894,21,6,94,6,0,0
80f60ba5-4fb,generation_91,bec6d1d3,0.15040816326530612,0.06897959183673467,0.13454176915096566,49,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,44,60,184,0,0,0
80f60ba5-4fb,generation_91,5d99d69b,0.15476012793176971,0.06994669509594881,0.13141976070743086,938,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,210,2330,1224,21,0,0
80f60ba5-4fb,generation_91,b863cc7f,0.14774193548387096,0.06838709677419354,0.1286255304523635,31,2.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,29,25,150,2,0,0
80f60ba5-4fb,generation_91,0ecde2aa,0.3911627906976744,0.13581395348837208,0.12600646811853003,43,2.0,0.8093965638908283,0.9975460128206236,0.7681795048727418,0.08048134883295699,0.7864691551679321,0.49511940635670226,0,0,51,132,0,0
80f60ba5-4fb,generation_91,fd5032a5,0.9499445536817365,1.2998910441937535,0.12641511334227343,206523,3.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,0,0,822873,823612,0,0
80f60ba5-4fb,generation_91,96935b1a,0.28988636363636366,0.10886363636363634,0.17335415057633263,44,3.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,37,59,161,0,0,0
80f60ba5-4fb,generation_91,0893b579,0.07176470588235294,0.04705882352941175,0.1708737461835366,17,3.0,0.8803918519773462,0.4517528462287248,0.263154482340322,0.713414021988144,0.9795881538598608,0.04018124799136924,17,10,72,0,0,0
